n,coef,se,t_stat,p_val,ci_low,ci_high,skip,category,treatment,treatment_col,outcome
5479,0.1615866162627312,0.07307058582986013,2.211377046284733,0.02700973799959595,0.018370899706962512,0.3048023328184999,False,searxng+Qwen2.5-72B,T3_structured_data_new,treat_structured_data,post_rank
5479,0.02160817347124167,0.1505572860277437,0.14352127380444316,0.8858785111050346,-0.2734786847532315,0.31669503169571483,False,searxng+Qwen2.5-72B,T4a_ext_citations,treat_ext_citations_any,rank_delta
5479,-0.0076583506558276625,0.15592748400672335,-0.049114822217598574,0.9608277912417766,-0.3132706035089507,0.2979539021972954,False,searxng+Qwen2.5-72B,T4a_ext_citations,treat_ext_citations_any,post_rank
5479,0.016084502549948504,0.031768903972781086,0.5062970558798428,0.612648129501696,-0.046181405065013864,0.07835041016491087,False,searxng+Qwen2.5-72B,T4b_auth_citations,treat_auth_citations,rank_delta
5479,0.010880061041487926,0.041011177563341675,0.2652950168203216,0.7907822030239939,-0.0695003699462389,0.09126049202921474,False,searxng+Qwen2.5-72B,T4b_auth_citations,treat_auth_citations,post_rank
5336,0.19141561875487312,0.2985295818384703,0.6411948108326669,0.5213961206579659,-0.3936916099683313,0.7765228474780775,False,searxng+Qwen2.5-72B,T5_topical_comp,treat_topical_comp,rank_delta
5336,-0.29514745269531145,0.28917311763130615,-1.0206600638155534,0.30741552168341224,-0.861916348549836,0.27162144315921316,False,searxng+Qwen2.5-72B,T5_topical_comp,treat_topical_comp,post_rank
5479,-0.07989888941843769,0.020993636452314744,-3.8058622954589696,0.00014131099346405366,-0.12104566076950182,-0.03875211806737356,False,searxng+Qwen2.5-72B,T6_freshness,treat_freshness,rank_delta
5479,0.06556344398366748,0.020036564294087986,3.2721899334314872,0.0010671785748656627,0.026292499593333817,0.10483438837400114,False,searxng+Qwen2.5-72B,T6_freshness,treat_freshness,post_rank
6062,-1.660825228639344,0.2994938806703644,-5.545439609389943,2.93216527936864e-08,-2.2478224483433946,-1.0738280089352932,False,searxng+Qwen2.5-72B,T7_source_earned,treat_source_earned,rank_delta
6062,1.5158982826142093,0.2960020222274271,5.1212429942438025,3.03528213630758e-07,0.9357449796974275,2.096051585530991,False,searxng+Qwen2.5-72B,T7_source_earned,treat_source_earned,post_rank
6062,0.026650328022349942,0.07679205692892288,0.3470453727657917,0.7285572320356053,-0.1238593378570884,0.17715999390178827,False,searxng+Qwen2.5-72B,T_llms_txt,has_llms_txt,rank_delta
6062,-0.08883874205963999,0.07767305142318286,-1.143752439641177,0.2527263189826301,-0.24107512541840598,0.063397641299126,False,searxng+Qwen2.5-72B,T_llms_txt,has_llms_txt,post_rank
